"GEO_CODE","age_total","age0to4pc","age5to14pc","age16to24pc","age25to44pc","age45to64pc","age75pluspc","NSSEC.Total","HigherManagerial1pc","LowerManagerial2pc","Intermediate3pm","SmallEmployers4pc","SupervisoryTechnical5pc","SemiRoutine6pc","Routine7pc","LongTermUnemployed8pc","Average.download.speed..Mbps.","Superfast.availability","Unable.to.receive.decent.broadband","Receiving.under.2.Mbps","Receiving.under.10.Mbps","Receiving.over.30.Mbps"
"W02000282",11000,0.0781818181818182,0.101818181818182,0.0787272727272727,0.303272727272727,0.255909090909091,0.0612727272727273,7517,0.147665292004789,0.29027537581482,0.132765731009711,0.0887322069974724,0.0739656777969935,0.124783823333777,0.104696022349341,0.0371158706930957,53.4,0.982,0.004,0.013,0.138,0.73
"W02000284",9748,0.0631924497332786,0.0888387361510053,0.124640951990152,0.274825605252359,0.258924907673369,0.070475995075913,6765,0.042719881744272,0.171470805617147,0.128011825572801,0.0659275683665928,0.104951958610495,0.211973392461197,0.202217294900222,0.0727272727272727,42.8,0.991,0.004,0.028,0.236,0.715
"W02000285",8363,0.0518952528996771,0.0856152098529236,0.109888795886644,0.254573717565467,0.288891546095899,0.0796364940810714,5833,0.0903480198868507,0.252700154294531,0.150865763757929,0.0872621292645294,0.0870906908966227,0.147951311503514,0.134064803703069,0.0497171266929539,36.2,0.977,0.005,0.011,0.231,0.589
"W02000286",6574,0.0597809552783693,0.0778825676909036,0.117736537876483,0.253726802555522,0.270307271067843,0.100547611804077,4485,0.0408026755852843,0.15340022296544,0.118394648829431,0.0722408026755853,0.0816053511705686,0.212040133779264,0.218729096989967,0.102787068004459,38,0.96,0.004,0.006,0.143,0.56
"W02000287",8141,0.0632600417639111,0.0875813782090652,0.111411374524014,0.275273307947427,0.264709495148016,0.069278958358924,5666,0.0522414401694317,0.211966113660431,0.15884221673138,0.0774797034945288,0.0937169078715143,0.185492410871867,0.169255206494882,0.0510060007059654,36.4,0.986,0.002,0.01,0.163,0.582
"W02000288",8340,0.055515587529976,0.0900479616306955,0.126139088729017,0.243405275779377,0.272901678657074,0.0860911270983213,5719,0.0417905228186746,0.142332575625109,0.122748732295856,0.0736142682287113,0.109284840006994,0.210526315789474,0.21437314215772,0.0853296030774611,38.2,0.886,0.006,0.014,0.158,0.586
"W02000289",8241,0.0584880475670428,0.0925858512316466,0.117461473122194,0.259798568134935,0.284067467540347,0.0664967843708288,5700,0.0724561403508772,0.191754385964912,0.133157894736842,0.0770175438596491,0.0949122807017544,0.198771929824561,0.16140350877193,0.0705263157894737,39.7,0.987,0.003,0.004,0.11,0.604
"W02000290",8845,0.0566421707179197,0.0942905596382137,0.116110797060486,0.252685132843414,0.276653476540418,0.0714527981910684,6137,0.0324262669056542,0.128401499103797,0.100863614143718,0.0589864754766172,0.102493074792244,0.213133452827114,0.252892292651132,0.110803324099723,37.6,0.99,0.007,0.01,0.158,0.571
"W02000291",7573,0.0702495708437871,0.0953387032879968,0.119635547339231,0.259606496764822,0.245873497953255,0.0746071570051499,5119,0.0324282086344989,0.117601093963665,0.10822426255128,0.0724750927915608,0.109982418441102,0.204141433873803,0.258058214495019,0.0970892752490721,38.1,0.972,0.003,0.045,0.176,0.697
"W02000292",5704,0.0708274894810659,0.0864305750350631,0.116935483870968,0.252805049088359,0.270687237026648,0.0795932678821879,3914,0.0396014307613694,0.130045988758304,0.110884006131834,0.0825242718446602,0.109606540623403,0.196985181400102,0.235564639754727,0.0947879407256004,34.5,0.994,0.001,0.003,0.184,0.547
"W02000292",5704,0.0708274894810659,0.0864305750350631,0.116935483870968,0.252805049088359,0.270687237026648,0.0795932678821879,3914,0.0396014307613694,0.130045988758304,0.110884006131834,0.0825242718446602,0.109606540623403,0.196985181400102,0.235564639754727,0.0947879407256004,34.5,0.994,0.001,0.003,0.184,0.547
"W02000293",6196,0.065203357004519,0.0895739186571982,0.124596513879923,0.252905100064558,0.267269205939316,0.0750484183344093,4255,0.0404230317273796,0.146180963572268,0.135840188014101,0.0660399529964747,0.102232667450059,0.192009400705053,0.210340775558167,0.106933019976498,37.1,0.998,0,0.003,0.06,0.523
"W02000294",5715,0.0523184601924759,0.0927384076990376,0.116010498687664,0.239195100612423,0.286964129483815,0.0752405949256343,3968,0.0703125,0.212449596774194,0.123487903225806,0.094758064516129,0.0940020161290323,0.173135080645161,0.165070564516129,0.0667842741935484,33.9,0.973,0.015,0.036,0.195,0.584
"W02000295",9429,0.0616184112843356,0.0931169795312334,0.115176582882596,0.256230777388907,0.270654364195567,0.0707392088238413,6477,0.0700941794040451,0.188976377952756,0.134321445113478,0.0741083835108847,0.105604446503011,0.199475065616798,0.180793577273429,0.0466265246255983,39.8,0.993,0.003,0.024,0.198,0.718
"W02000296",7742,0.0638078016016533,0.100619994833376,0.112632394730044,0.247222939808835,0.266339447171274,0.067036941358822,5262,0.048270619536298,0.166286583048271,0.1153553781832,0.0687951349296845,0.103952869631319,0.203724819460281,0.210756366400608,0.0828582288103383,35,0.974,0.001,0.024,0.233,0.609
"W02000297",7817,0.0580785467570679,0.100294230523219,0.121402072406294,0.272483049763336,0.261353460406806,0.0594857362159396,5450,0.0627522935779816,0.188990825688073,0.154678899082569,0.0825688073394495,0.0886238532110092,0.17651376146789,0.175229357798165,0.0706422018348624,35.3,0.98,0.001,0.022,0.276,0.633
"W02000298",7319,0.0584779341440087,0.110397595299904,0.104659106435305,0.274081158628228,0.262740811586282,0.0685886050006832,4933,0.0796675451043989,0.217109264139469,0.142712345428745,0.072572471112913,0.0946685586863977,0.185890938576931,0.158321508210014,0.0490573687411312,37.6,0.996,0.002,0.004,0.061,0.573
"W02000299",6509,0.0583807036411123,0.0941772929789522,0.110155169764941,0.243969887847596,0.264864034413888,0.0961745275772008,4399,0.0645601273016595,0.166856103659923,0.129347578995226,0.0711525346669698,0.115026142305069,0.205273925892248,0.186860650147761,0.0609229370311434,32.8,0.925,0.003,0.006,0.114,0.482
"W02000300",8552,0.058465855940131,0.100210477081384,0.107694106641721,0.251637043966324,0.26356407857811,0.0853601496725912,5805,0.0733850129198966,0.181223083548665,0.137812230835487,0.0677002583979328,0.0997416020671835,0.187941429801895,0.191386735572782,0.0608096468561585,37.4,0.978,0.003,0.012,0.211,0.647
"W02000301",7790,0.0673940949935815,0.101283697047497,0.114377406931964,0.258536585365854,0.274326059050064,0.0671373555840822,5230,0.0640535372848948,0.178967495219885,0.132122370936902,0.08565965583174,0.0898661567877629,0.175525812619503,0.195793499043977,0.0780114722753346,39.4,0.987,0.004,0.012,0.209,0.653
"W02000301",7790,0.0673940949935815,0.101283697047497,0.114377406931964,0.258536585365854,0.274326059050064,0.0671373555840822,5230,0.0640535372848948,0.178967495219885,0.132122370936902,0.08565965583174,0.0898661567877629,0.175525812619503,0.195793499043977,0.0780114722753346,39.4,0.987,0.004,0.012,0.209,0.653
"W02000302",9690,0.0596491228070175,0.0958720330237358,0.10061919504644,0.263777089783282,0.263570691434469,0.0812177502579979,6629,0.092321617136823,0.231256599788807,0.166691808719264,0.0877960476693317,0.0835721828330065,0.156735555890783,0.134861970131242,0.0467642178307437,38.8,0.973,0.003,0.005,0.087,0.567
"W02000303",6998,0.0708773935410117,0.0937410688768219,0.1144612746499,0.281366104601315,0.258931123178051,0.0707344955701629,4830,0.0641821946169772,0.194409937888199,0.149689440993789,0.0691511387163561,0.104761904761905,0.204347826086957,0.17287784679089,0.0405797101449275,35.4,0.976,0.004,0.014,0.24,0.555
"W02000304",5567,0.0538889886833124,0.0887372013651877,0.111370576612179,0.267648643793785,0.256870846057122,0.089814981138854,3833,0.0545264805635273,0.170623532481085,0.14088181581007,0.0782676754500391,0.108009392121054,0.1990607878946,0.184450821810592,0.0641794938690321,44.9,0.97,0.007,0.008,0.098,0.635
"W02000305",6464,0.0575495049504951,0.0931311881188119,0.111540841584158,0.268564356435644,0.271967821782178,0.0638923267326733,4532,0.0613415710503089,0.178949691085613,0.152912621359223,0.0613415710503089,0.101279788172992,0.229920564872021,0.160414827890556,0.0538393645189762,48.3,0.993,0.001,0.005,0.168,0.632
"W02000306",5229,0.0466628418435647,0.077261426659017,0.115892139988526,0.257028112449799,0.273283610633008,0.0986804360298336,3666,0.0556464811783961,0.182487725040917,0.146753955264594,0.0763775231860338,0.099290780141844,0.210856519367158,0.169394435351882,0.0591925804691762,62.7,0.985,0.001,0.006,0.077,0.634
"W02000307",6799,0.0788351228121783,0.107074569789675,0.121929695543462,0.285924400647154,0.239152816590675,0.0514781585527283,4583,0.0423303512982762,0.148374427231071,0.141392101243727,0.0759327951123718,0.0927340170194196,0.209906174994545,0.200741872136155,0.0885882609644338,37.2,0.941,0,0.006,0.1,0.523
"W02000308",9292,0.0690916917778734,0.103207059836418,0.11407662505381,0.268510546706845,0.266788635385278,0.0537021093413689,6404,0.0635540287320425,0.187070580886946,0.161617738913179,0.070893191755153,0.0971267957526546,0.175359150530918,0.165990006246096,0.0783885071830106,44.1,0.994,0.002,0.031,0.207,0.736
"W02000309",6859,0.0555474558973611,0.0960781455022598,0.108616416387228,0.245079457646887,0.272780288671818,0.0849978130922875,4687,0.0659270322167698,0.193300618732665,0.152336249199915,0.0917431192660551,0.101770855557926,0.170684873053126,0.170898229144442,0.0533390228291018,45.9,0.967,0.003,0.03,0.174,0.761
"W02000310",5455,0.0731439046746104,0.104857928505958,0.102841429880843,0.254812098991751,0.276626947754354,0.0544454628780935,3681,0.117902743819614,0.229013854930725,0.134474327628362,0.0888345558272209,0.071719641401793,0.154034229828851,0.119532735669655,0.0844879108937789,40.2,0.912,0.025,0.023,0.103,0.647
"W02000311",9505,0.0725933719095213,0.0992109416096791,0.103314045239348,0.262283008942662,0.267332982640715,0.0560757496054708,6555,0.0582761250953471,0.175438596491228,0.16140350877193,0.0692601067887109,0.097025171624714,0.185049580472921,0.16186117467582,0.0916857360793288,41.3,0.996,0.001,0.011,0.218,0.65
"W02000312",7500,0.0625333333333333,0.0966666666666667,0.1056,0.245866666666667,0.281733333333333,0.0798666666666667,5087,0.0715549439748378,0.213092195793198,0.168665225083546,0.0750933752702968,0.0896402594849617,0.171024179280519,0.144682524080991,0.0662472970316493,39,0.997,0,0.009,0.19,0.624
"W02000313",10257,0.068636053426928,0.0942770790679536,0.0937896070975919,0.305742419810861,0.246465828214878,0.0706834357024471,7034,0.131361956212681,0.291157236280921,0.183821438726187,0.0766278077907307,0.0808928063690645,0.124253625248792,0.0776229741256753,0.0342621552459483,43.4,0.987,0.003,0.006,0.14,0.684
"W02000314",7100,0.0611267605633803,0.0898591549295775,0.108732394366197,0.252535211267606,0.268732394366197,0.0802816901408451,4904,0.0452691680261011,0.166190864600326,0.122960848287113,0.0642332789559543,0.104404567699837,0.223491027732463,0.188009787928222,0.0854404567699837,36.6,0.99,0.009,0.017,0.276,0.656
"W02000315",5530,0.0640144665461121,0.0839059674502712,0.115189873417722,0.258589511754069,0.263471971066908,0.100723327305606,3778,0.0508205399682372,0.177342509264161,0.100317628374801,0.0738485971413446,0.103758602435151,0.203282159872949,0.209105346744309,0.0815246161990471,37.8,0.995,0.001,0.006,0.034,0.537
"W02000316",7125,0.0575438596491228,0.0887017543859649,0.114526315789474,0.241543859649123,0.27719298245614,0.0788771929824561,4942,0.0396600566572238,0.148927559692432,0.0973290165924727,0.0730473492513153,0.108660461351679,0.213071630918656,0.211857547551599,0.107446377984622,30.4,0.931,0.007,0.012,0.245,0.508
"W02000317",7671,0.0488854125928823,0.084734715160996,0.128014600443228,0.249380784773823,0.271281449615435,0.0758701603441533,5360,0.0375,0.166791044776119,0.121455223880597,0.0537313432835821,0.105783582089552,0.231902985074627,0.199813432835821,0.0830223880597015,37,0.996,0.004,0.005,0.103,0.569
"W02000318",9443,0.0599385788414699,0.101239013025522,0.118288679445092,0.254474213703272,0.266970242507678,0.0652335063009637,6558,0.0411710887465691,0.148215919487649,0.0985056419640134,0.0719731625495578,0.0940835620616041,0.218359255870692,0.222018908203721,0.105672461116194,35.3,0.985,0.001,0.005,0.108,0.548
"W02000319",7978,0.0533968413136124,0.090624216595638,0.116821258460767,0.257959388317874,0.261218350463775,0.0873652544497368,5553,0.0417792184404826,0.167296956600036,0.107869620025212,0.0678912299657843,0.107869620025212,0.209796506392941,0.202233027192509,0.0952638213578246,33.8,0.968,0.024,0.007,0.131,0.511
"W02000320",8569,0.0595168631112148,0.0931263858093126,0.122301318706967,0.278445559575213,0.257556307620492,0.0682693429805111,6019,0.0451902309353713,0.166140554909453,0.107160657916597,0.0707758763914271,0.108323641800964,0.223459046353215,0.189067951486958,0.0898820402060143,37.8,0.98,0.018,0.008,0.118,0.568
"W02000321",9119,0.0564754907336331,0.0897028182914793,0.12654896370216,0.249259787257375,0.264393025551047,0.0838907774975326,6310,0.0440570522979398,0.143898573692552,0.116164817749604,0.0614896988906498,0.103328050713154,0.225356576862124,0.218541996830428,0.0871632329635499,33.5,0.944,0.003,0.005,0.088,0.474
"W02000322",7279,0.0585245225992581,0.0820167605440308,0.131336722077208,0.257727709850254,0.265558455831845,0.0794065118835005,5129,0.0423084421914603,0.122051082082277,0.0959251316046013,0.0707740300253461,0.102359134334178,0.238058100994346,0.236888282316241,0.09163579645155,34.2,0.953,0.004,0.028,0.169,0.624
"W02000323",6055,0.0637489677952106,0.0987613542526837,0.116597853014038,0.254335260115607,0.249215524360033,0.0819157720891825,4115,0.0551640340218712,0.161360874848117,0.11591737545565,0.0716889428918591,0.106682867557716,0.214580801944107,0.191494532199271,0.0831105710814095,37.6,0.968,0.013,0.001,0.079,0.547
"W02000324",7064,0.0634201585503964,0.105605889014723,0.113674971687429,0.252406568516421,0.257361268403171,0.0716308040770102,4779,0.0581711655157983,0.162586315128688,0.117179326218874,0.0843272651182256,0.107135383971542,0.199832600962544,0.195647625026156,0.0751203180581712,35.9,0.939,0.001,0.007,0.158,0.559
"W02000325",7210,0.0679611650485437,0.103883495145631,0.129126213592233,0.250208044382802,0.25755894590846,0.067128987517337,4916,0.0366151342554923,0.144222945484133,0.0897070789259561,0.0610252237591538,0.104759967453214,0.222742066720911,0.243083807973963,0.0978437754271766,34.5,0.983,0.001,0.015,0.224,0.59
"W02000326",9008,0.0629440497335702,0.0810390763765542,0.119005328596803,0.252331261101243,0.280750444049734,0.0780417406749556,6309,0.0538912664447615,0.179109209066413,0.126961483594864,0.0819464257410049,0.0993818354731336,0.203043271516881,0.187985417657315,0.0676810905056269,33.9,0.933,0.008,0.016,0.246,0.529
"W02000327",5986,0.0464416972936853,0.0830270631473438,0.0892081523554962,0.214834614099566,0.311226194453725,0.100066822586034,4153,0.102094871177462,0.262701661449555,0.174813387912353,0.0691066698771972,0.0890922224897664,0.164218637129786,0.107873826149771,0.0300987238141103,37.2,0.921,0.066,0.01,0.233,0.637
"W02000328",7217,0.0606900374116669,0.0895108770957461,0.107662463627546,0.264375779409727,0.263960094221976,0.0835527227379798,4989,0.0743635999198236,0.225896973341351,0.159951894167168,0.0673481659651233,0.107636800962117,0.18480657446382,0.139306474243335,0.040689516937262,39.5,0.96,0.019,0.007,0.212,0.662
"W02000329",7505,0.0560959360426382,0.090473017988008,0.1236508994004,0.256229180546302,0.267688207861426,0.0890073284477015,5135,0.0549172346640701,0.184420642648491,0.138851022395326,0.0730282375851996,0.10379746835443,0.214410905550146,0.171178188899708,0.059396299902629,83.1,0.99,0.002,0.005,0.097,0.696
"W02000330",7259,0.045874087339854,0.084446893511503,0.101804656288745,0.216283234605318,0.261881801901088,0.140377462460394,4760,0.0840336134453782,0.228781512605042,0.162394957983193,0.0684873949579832,0.0964285714285714,0.182352941176471,0.135294117647059,0.0422268907563025,36,0.972,0.017,0.01,0.266,0.572
"W02000331",6767,0.076843505246047,0.126791783655978,0.134771686123836,0.270725580020689,0.225210580759568,0.0576326289345352,4367,0.0313716510190062,0.123883673002061,0.113808106251431,0.062514311884589,0.115182047171972,0.259903824135562,0.20929700022899,0.0840393863063888,76.3,1,0,0.008,0.137,0.789
"W02000332",6822,0.0608326004104368,0.0897097625329815,0.119319847552038,0.24157138669012,0.254910583406626,0.101729698035767,4596,0.0419930374238468,0.141862489120975,0.120539599651871,0.0641862489120975,0.0953002610966057,0.237380330722367,0.219756309834639,0.0789817232375979,68.5,0.909,0.009,0.007,0.132,0.669
"W02000333",6558,0.0539798719121683,0.105519975602318,0.121683440073193,0.24641659042391,0.29033241842025,0.060384263494968,4487,0.0795631825273011,0.211499888566971,0.159349231112102,0.0713171383998217,0.0929351459772677,0.197682193002006,0.14018275016715,0.0474704702473813,70.9,0.999,0,0.03,0.144,0.814
"W02000334",6791,0.0565454277720512,0.10057428950081,0.103666617582094,0.253718156383449,0.314386688263879,0.0510970402002651,4772,0.106035205364627,0.251676445934619,0.158843252305113,0.0760687342833194,0.0846605196982397,0.169949706621961,0.120284995808885,0.0324811399832355,70.6,0.983,0.008,0.036,0.144,0.808
"W02000335",6833,0.050782965022684,0.0910288306746671,0.108297965754427,0.201522025464657,0.296941314210449,0.120152202546466,4459,0.120206324287957,0.262390670553936,0.144427001569859,0.0863422291993721,0.0726620318457053,0.159452792105853,0.111684234133214,0.0428347163041041,49.1,0.96,0.037,0.021,0.269,0.682
"W02000335",6833,0.050782965022684,0.0910288306746671,0.108297965754427,0.201522025464657,0.296941314210449,0.120152202546466,4459,0.120206324287957,0.262390670553936,0.144427001569859,0.0863422291993721,0.0726620318457053,0.159452792105853,0.111684234133214,0.0428347163041041,49.1,0.96,0.037,0.021,0.269,0.682
"W02000336",8148,0.046146293568974,0.0775650466372116,0.0913107511045655,0.201276386843397,0.309646539027982,0.125552282768778,5583,0.139530718251836,0.276195593766792,0.116066630843632,0.154218162278345,0.0641232312376858,0.131470535554361,0.0789897904352499,0.0394053376320974,33.4,0.856,0.091,0.034,0.188,0.49
"W02000337",7506,0.0594191313615774,0.100852651212363,0.107114308553157,0.234612310151879,0.269118038902212,0.0947242206235012,5026,0.0764027059291683,0.215280541185834,0.110624751293275,0.0891364902506964,0.0827695980899324,0.206526064464783,0.158575407879029,0.0606844409072821,34.8,0.997,0,0.006,0.161,0.569
"W02000338",7665,0.0439660795825179,0.0855838225701239,0.0909328114807567,0.184996738421396,0.310502283105023,0.122896281800391,5189,0.131046444401619,0.280593563306996,0.127577567932164,0.113316631335517,0.0687993833108499,0.136057043746387,0.0932742339564463,0.0493351320100212,32.6,0.859,0.037,0.016,0.224,0.476
"W02000339",10508,0.0550057099352874,0.100970688998858,0.104491815759421,0.21231442710316,0.267795964979064,0.114864864864865,6689,0.126177306024817,0.245926147406189,0.0986694573179848,0.120047839736881,0.0747495888772612,0.168635072507101,0.123934818358499,0.0418597697712663,32.7,0.925,0.01,0.007,0.243,0.471
"W02000340",7220,0.0394736842105263,0.0849030470914127,0.0793628808864266,0.181301939058172,0.351800554016621,0.101523545706371,5075,0.1464039408867,0.26384236453202,0.102266009852217,0.231724137931034,0.0549753694581281,0.10423645320197,0.0669950738916256,0.0295566502463054,22.8,0.508,0.33,0.1,0.489,0.293
"W02000341",8387,0.0411350900202695,0.0862048408250864,0.0906164301895791,0.204721592941457,0.325622987957553,0.0993203767735782,5779,0.172175116802215,0.265443848416681,0.125454230835785,0.157466689738709,0.0603910711195709,0.101055545942205,0.0827132721924208,0.0353002249524139,37.3,0.759,0.111,0.043,0.218,0.509
"W02000342",9673,0.05479168820428,0.101209552362245,0.0784658327302802,0.195906130466246,0.328543368138116,0.0914917812467694,6514,0.221522873810255,0.305649370586429,0.113754989253915,0.138624501074609,0.0471292600552656,0.092109303039607,0.0581823764200184,0.0230273257599018,32,0.765,0.121,0.046,0.312,0.444
"W02000343",8534,0.0609327396297164,0.0997187719709398,0.113545816733068,0.276189360206234,0.25064448089993,0.0819076634637919,5776,0.0846606648199446,0.207236842105263,0.117728531855956,0.0836218836565097,0.0940096952908587,0.180747922437673,0.186288088642659,0.0457063711911357,45.8,0.996,0.003,0.004,0.157,0.681
"W02000344",7565,0.0428288169200264,0.0913417052214144,0.0941176470588235,0.202908129543952,0.330601454064772,0.0806345009914078,5280,0.173863636363636,0.277083333333333,0.13219696969697,0.11969696969697,0.0746212121212121,0.110227272727273,0.090719696969697,0.0215909090909091,35.6,0.813,0.077,0.021,0.22,0.538
"W02000344",7565,0.0428288169200264,0.0913417052214144,0.0941176470588235,0.202908129543952,0.330601454064772,0.0806345009914078,5280,0.173863636363636,0.277083333333333,0.13219696969697,0.11969696969697,0.0746212121212121,0.110227272727273,0.090719696969697,0.0215909090909091,35.6,0.813,0.077,0.021,0.22,0.538
"W02000345",8164,0.0563449289563939,0.0798628123468888,0.11734443900049,0.229176874081333,0.26984321411073,0.103013228809407,5605,0.0663693131132917,0.164139161462979,0.139339875111508,0.0735057983942908,0.118108831400535,0.185727029438002,0.2014272970562,0.0513826940231936,40,0.998,0.001,0.002,0.056,0.581
"W02000346",7953,0.0548220797183453,0.115805356469257,0.102477052684522,0.258518797937885,0.292845467119326,0.0614862316107129,5379,0.147982896449154,0.287414017475367,0.159509202453988,0.0847741215839375,0.0756646216768916,0.116006692693809,0.103364937720766,0.0252835099460866,44.4,0.976,0.008,0.004,0.103,0.671
"W02000347",8061,0.0396973080262995,0.0936608361245503,0.108795434809577,0.208410867138072,0.308894678079643,0.0975065128395981,5381,0.147370377253299,0.299200892027504,0.156662330421855,0.0914328191785913,0.0734064300315926,0.115034380226724,0.0817691878832931,0.0351235829771418,40,0.961,0.005,0.002,0.105,0.619
"W02000348",7997,0.0537701638114293,0.0947855445792172,0.106039764911842,0.232837313992747,0.267975490809053,0.0959109666124797,5401,0.0736900573967784,0.216256248842807,0.166080355489724,0.0648028142936493,0.104239955563784,0.184225143491946,0.135160155526754,0.0555452693945566,70.5,0.974,0.005,0.004,0.137,0.684
"W02000349",7606,0.0688929792269261,0.0997896397580857,0.141467262687352,0.260320799368919,0.223244806731528,0.0519326847225874,5274,0.025028441410694,0.106560485400076,0.114524080394388,0.0563139931740614,0.102389078498294,0.251801289343951,0.235115661736822,0.108266970041714,31.1,0.997,0.001,0.009,0.331,0.517
"W02000350",7386,0.0461684267533171,0.10086650419713,0.0919306796642296,0.219198483617655,0.318034118602762,0.0760898998104522,5115,0.145063538611926,0.26158357771261,0.136070381231672,0.118670576735093,0.0674486803519062,0.119061583577713,0.109872922776149,0.0422287390029326,49.9,0.84,0.082,0.027,0.218,0.605
"W02000351",6072,0.0596179183135705,0.0943675889328063,0.107213438735178,0.251811594202899,0.267786561264822,0.0981554677206851,4022,0.0678766782695177,0.203381402287419,0.152411735454998,0.0681253107906514,0.0937344604674291,0.190949776230731,0.153654898060666,0.0698657384385878,90.5,1,0,0.016,0.133,0.836
"W02000352",6598,0.0677478023643528,0.0927553804183086,0.125795695665353,0.302667474992422,0.24083055471355,0.0709305850257654,4488,0.0492424242424242,0.18716577540107,0.150401069518717,0.0672905525846702,0.0931372549019608,0.206105169340463,0.165998217468806,0.0806595365418895,77.8,0.997,0,0.003,0.039,0.684
"W02000353",7066,0.0656665723181432,0.0997735635437305,0.12836116614775,0.280215114633456,0.247240305689216,0.0669402773846589,4644,0.0673987941429802,0.209732988802756,0.161929371231697,0.0753660637381568,0.0958225667527993,0.187769164513351,0.145348837209302,0.0566322136089578,84.8,0.999,0.001,0.006,0.122,0.8
"W02000354",5982,0.0516549648946841,0.0874289535272484,0.111166833834838,0.211300568371782,0.265630224005349,0.122868605817452,3898,0.0728578758337609,0.19856336582863,0.157773217034377,0.0808106721395588,0.094920472036942,0.176244227809133,0.153925089789636,0.0649050795279631,80,1,0,0.004,0.119,0.733
"W02000355",8434,0.059520986483282,0.104813848707612,0.0904671567465023,0.235594024187811,0.287763813137301,0.0867915579796064,5571,0.159217375695566,0.303715670436187,0.180936995153473,0.0762879195835577,0.0678513731825525,0.112367618021899,0.0694668820678514,0.0301561658589122,74,0.995,0.003,0.009,0.152,0.75
"W02000356",5389,0.0786787901280386,0.11375023195398,0.123585080719985,0.227686027092225,0.224717016143997,0.0985340508443125,3360,0.0241071428571429,0.1,0.0979166666666667,0.0452380952380952,0.0961309523809524,0.250595238095238,0.256547619047619,0.129464285714286,79.6,0.995,0.004,0.007,0.178,0.769
"W02000357",7899,0.0711482466134954,0.0959615141157109,0.139131535637422,0.292695277883276,0.234839853145968,0.0658311178630206,5188,0.0551272166538165,0.185235158057055,0.148997686969931,0.0797995373939861,0.0984965304548959,0.184271395528142,0.155165767154973,0.0929067077872012,83.7,0.998,0.001,0.005,0.107,0.79
"W02000358",5951,0.0532683582591161,0.0875483112082003,0.0779700890606621,0.236766929927743,0.277936481263653,0.120315913291884,3964,0.186427850655903,0.303481331987891,0.159182643794147,0.0920787083753784,0.0549949545913219,0.100908173562059,0.0592835519677094,0.0436427850655903,84.2,0.998,0.001,0.005,0.085,0.767
"W02000359",9855,0.0939624556062912,0.104008117706748,0.149162861491629,0.346524606798579,0.191070522577372,0.0327752409944191,6650,0.0415037593984962,0.150225563909774,0.142255639097744,0.0663157894736842,0.0878195488721805,0.190977443609023,0.195187969924812,0.125714285714286,69.5,0.971,0.01,0.005,0.131,0.716
"W02000360",6141,0.0582966943494545,0.0781631656082071,0.137436899527764,0.333984693046735,0.230744178472561,0.0742550073277968,4179,0.102177554438861,0.212012443168222,0.132806891600861,0.0787269681742044,0.0811198851399856,0.158411103134721,0.129935391241924,0.10480976310122,77.3,0.924,0.008,0.006,0.101,0.719
"W02000361",10686,0.0743964065131948,0.109769792251544,0.177428411005053,0.232734418865806,0.227026015347183,0.0641961444881153,6513,0.0420697067403654,0.14340549669891,0.133886074005834,0.0666359588515277,0.099032703823123,0.216029479502533,0.195148165208045,0.103792415169661,71.3,0.975,0.016,0.006,0.11,0.684
"W02000362",5986,0.05045105245573,0.109087871700635,0.0930504510524557,0.247243568326094,0.273805546274641,0.0855329101236218,4004,0.137862137862138,0.282217782217782,0.167582417582418,0.0814185814185814,0.0769230769230769,0.124625374625375,0.0964035964035964,0.032967032967033,46.5,0.995,0.001,0.006,0.141,0.574
"W02000363",5657,0.051263920806081,0.0878557539331801,0.0935124624359201,0.226798656531731,0.272936185257203,0.134700371221496,3698,0.0667928610059492,0.20605732828556,0.177393185505679,0.0662520281233099,0.0935640886965928,0.186316928069227,0.149269875608437,0.0543537047052461,87.3,0.999,0.001,0.012,0.137,0.819
"W02000364",7318,0.0787100300628587,0.110822629133643,0.210849959005193,0.279174637879202,0.176277671494944,0.0547963924569555,4218,0.0393551446183025,0.123992413466098,0.0953058321479374,0.0704125177809388,0.0836889521100047,0.197249881460408,0.189663347558084,0.200331910858227,69,0.983,0.016,0.016,0.213,0.755
"W02000365",7485,0.0900467601870407,0.12064128256513,0.119572478289913,0.287641950567802,0.212558450233801,0.0535738142952572,4791,0.0584429137967021,0.178877061156335,0.132540179503235,0.0505113754957211,0.089751617616364,0.209768315591735,0.18367772907535,0.0964308077645585,74.8,0.999,0.001,0.004,0.073,0.76
"W02000366",8167,0.0759152687645402,0.10383249663279,0.0951389739194319,0.302069303293743,0.265458552712134,0.0471409330231419,5590,0.176207513416816,0.291234347048301,0.161180679785331,0.106261180679785,0.0683363148479428,0.105187835420394,0.0656529516994633,0.0259391771019678,49.9,0.877,0.04,0.021,0.144,0.705
"W02000367",6068,0.0492748846407383,0.0932762030323006,0.0945945945945946,0.192814765985498,0.308009228740936,0.113876071193144,3933,0.246122552758708,0.332824815662344,0.163996948893974,0.0887363335875922,0.0358504958047292,0.0673785914060514,0.0315280956013221,0.0335621662852784,50.2,0.974,0.002,0.019,0.158,0.756
"W02000368",5946,0.0635721493440969,0.100067272115708,0.10427177934746,0.281533804238143,0.297847292297343,0.0514631685166499,4141,0.191258150205264,0.30862110601304,0.19415600096595,0.0753441197778314,0.0519198261289544,0.0980439507365371,0.0528857763825163,0.0277710697899058,65.1,1,0,0.026,0.146,0.823
